N,m,-4.78847E-002, 2.07596E-002, 2.97897E-002, 8.38810E-003, 2.75620E-002, 3.80330E-002,4096
N,m, 4.32211E-002, 4.64037E-002, 2.03303E-002, 9.71848E-002, 3.02170E-002, 4.30663E-002,4096
N,m,-1.08624E-001, 7.35623E-003, 3.79452E-002, 6.71556E-002, 3.15163E-002, 2.85154E-002,4096
N,m,-1.66850E-001, 3.97873E-002, 3.77275E-002, 9.69558E-002, 3.04445E-002, 5.26569E-002,4096
N,m, 1.05766E-001, 2.67778E-002, 2.04257E-002, 5.84094E-002, 3.07174E-002, 6.68817E-002,4096
N,m,-1.54394E-002, 4.02619E-002,-4.81031E-003, 4.86814E-002, 2.65086E-002, 6.21219E-002,4096
N,m, 7.30553E-002, 4.02565E-002,-5.42221E-003, 3.87627E-002, 2.85024E-002, 4.28812E-002,4096
N,m,-2.28378E-001, 1.39936E-002, 3.27482E-003, 7.77859E-002, 3.09214E-002, 3.80963E-002,4096
N,m,-2.28536E-001, 3.35915E-002, 4.71406E-002, 6.68273E-002, 2.76422E-002, 3.82434E-002,4096
N,m,-7.70253E-002, 1.07949E-003, 3.03719E-002, 4.76047E-002, 2.77457E-002, 4.28912E-002,4096
N,m,-1.38760E-001, 4.69139E-002, 1.25904E-002, 5.75552E-002, 2.58720E-002, 3.34308E-002,4096
N,m,-1.06994E-001, 1.42659E-002,-1.26114E-002, 9.73750E-002, 2.61698E-002, 4.30145E-002,4096
N,m,-1.70710E-001, 4.08289E-002,-2.07661E-002, 9.66519E-002, 2.21313E-002, 9.56883E-003,4096
N,m,-4.92430E-002, 5.97885E-002, 5.58552E-002, 6.63187E-002, 2.56664E-002, 2.39737E-002,4096
N,m,-1.38882E-001, 4.04137E-002, 4.74828E-002, 1.75391E-002, 2.50130E-002, 3.33804E-002,4096
N,m,-1.39634E-001, 5.35834E-002, 3.05552E-002, 5.67862E-002, 2.32111E-002, 2.39348E-002,4096
N,m,-1.38465E-001, 5.31940E-002, 2.88191E-003, 6.79702E-002, 2.92434E-002, 3.81870E-002,4096
N,m,-2.59766E-001, 3.36994E-002, 2.06272E-002, 5.75391E-002, 2.90342E-002, 2.85567E-002,4096
N,m,-1.08574E-001, 6.61845E-002, 5.50161E-002, 3.73793E-002, 2.75707E-002, 3.82499E-002,4096
N,m, 1.34673E-002, 5.31309E-002, 5.53717E-002, 1.79624E-002, 2.70632E-002, 5.25664E-002,4096
N,m, 4.44915E-002, 7.26056E-002, 4.66165E-002, 4.77137E-002, 2.64897E-002, 6.22768E-002,4096
N,m,-1.70138E-002, 3.37113E-002, 1.26673E-002, 6.75983E-002, 2.69277E-002, 4.30044E-002,4096
N,m,-7.67642E-002, 3.35524E-002, 3.87256E-002, 7.69383E-002, 2.70562E-002, 4.78633E-002,4096
N,m, 7.30164E-002, 7.90028E-002, 5.42808E-002, 3.78000E-002, 2.94024E-002, 4.78381E-002,4096
N,m, 1.37089E-002, 4.64022E-002, 8.14305E-002, 3.70748E-002, 2.79172E-002, 5.26327E-002,4096
N,m, 1.14595E-002, 7.92412E-002, 6.37099E-002, 3.70867E-002, 2.66376E-002, 3.35195E-002,4096
N,m,-4.88707E-002, 4.02419E-002, 2.93539E-002, 3.77380E-002, 2.81856E-002, 2.85547E-002,4096
N,m,-1.40605E-001, 4.71347E-002, 1.28694E-002, 4.73007E-002, 2.46104E-002, 1.42495E-002,4096
N,m,-1.69522E-001, 6.03570E-002, 3.11462E-002, 2.71822E-002, 2.00143E-002, 2.87218E-002,4096
N,m,-1.77353E-002, 6.00264E-002, 4.81449E-002, 4.67896E-002, 2.18901E-002, 3.83633E-002,4096
N,m,-1.69982E-001, 6.66545E-002, 2.15906E-002, 5.70049E-002, 2.31980E-002, 2.39471E-002,4096
N,m,-4.41275E-001, 1.37374E-003, 6.61781E-002, 6.55329E-002, 2.38788E-002, 1.42945E-002,4096
N,m,-2.01015E-001, 6.66591E-002, 3.89990E-002, 5.64504E-002, 2.29852E-002, 1.43888E-002,4096
N,m,-1.69648E-001, 4.04500E-002, 2.96267E-002, 8.16420E-003, 2.65151E-002, 2.85002E-002,4096
N,m,-1.08577E-001, 6.64399E-002, 3.82853E-002, 2.77022E-002, 2.51106E-002, 3.82423E-002,4096
N,m,-4.88566E-002, 4.67818E-002, 2.94964E-002, 4.74770E-002, 2.73802E-002, 2.86112E-002,4096
N,m,-2.30160E-001, 5.32415E-002, 4.68056E-002, 6.66092E-002, 2.73000E-002, 2.39072E-002,4096
N,m,-7.75737E-002, 4.01370E-002, 5.57753E-002, 3.73126E-002, 2.68878E-002, 4.30043E-002,4096
N,m,-4.77468E-002, 6.63361E-002, 6.45523E-002, 2.71837E-002, 2.44096E-002, 4.30948E-002,4096
N,m, 7.39317E-002, 4.67087E-002, 5.59815E-002, 1.77903E-002, 2.54404E-002, 5.25866E-002,4096
N,m, 1.63351E-001, 4.63053E-002, 1.91919E-002, 4.85360E-002, 3.33999E-002, 4.28729E-002,4096
N,m,-1.38089E-001, 3.99667E-002, 3.79891E-002, 8.68004E-002, 2.92909E-002, 3.82694E-002,4096
N,m, 4.24378E-002, 5.94920E-002, 4.62053E-002, 6.71173E-002, 2.92450E-002, 3.82778E-002,4096
N,m,-4.82165E-002, 6.59331E-002, 8.06738E-002, 4.68053E-002, 2.92181E-002, 3.82896E-002,4096
N,m, 1.23983E-002, 7.27708E-002, 5.52910E-002, 2.75560E-002, 2.60297E-002, 4.30655E-002,4096
N,m,-1.69534E-001, 2.74110E-002, 2.17273E-002, 5.71172E-002, 2.56748E-002, 2.38172E-002,4096
N,m,-1.08880E-001, 5.31383E-002, 3.82818E-002, 9.62972E-002, 2.74489E-002, 2.87717E-002,4096
N,m,-1.99906E-001, 2.74308E-002, 3.96696E-002, 7.60920E-002, 2.39711E-002, 1.91370E-002,4096
N,m,-1.68897E-001, 3.36006E-002, 3.79396E-002, 4.74885E-002, 2.91309E-002, 3.33537E-002,4096
N,m,-1.69112E-001, 6.65315E-002, 2.13113E-002, 5.72732E-002, 2.42286E-002, 3.35163E-002,4096
N,m,-2.60587E-001, 2.73868E-002, 2.12212E-002, 4.73711E-002, 2.71809E-002, 1.89625E-002,4096
N,m,-2.60104E-001, 1.44700E-002, 1.36514E-002, 7.66618E-002, 2.47919E-002, 1.90495E-002,4096
N,m,-1.40956E-001, 5.99394E-002, 2.76984E-003, 4.79254E-002, 2.86673E-002, 1.41842E-002,4096
N,m,-1.67644E-001, 6.59401E-002, 7.17815E-002, 2.76529E-002, 2.95132E-002, 5.25942E-002,4096
N,m,-1.07809E-001, 7.28675E-002, 2.91862E-002, 2.81727E-002, 2.61337E-002, 4.78113E-002,4096
N,m, 1.33781E-001, 6.59569E-002, 1.11833E-002, 8.77404E-002, 3.02910E-002, 4.78627E-002,4096
N,m, 1.23234E-002, 5.33172E-002, 1.29760E-002, 1.06510E-001, 2.51233E-002, 3.36016E-002,4096
N,m, 1.04214E-001, 5.93345E-002, 2.79148E-002, 3.87119E-002, 3.20729E-002, 5.72939E-002,4096
N,m,-1.67177E-001, 5.30310E-002, 2.83368E-002, 1.88902E-002, 3.04239E-002, 5.72466E-002,4096
N,m, 4.31865E-002, 2.68793E-002, 4.57966E-002,-1.14558E-003, 3.18314E-002, 4.75574E-002,4096
N,m,-1.68182E-001, 2.03783E-002, 3.78332E-002, 6.72962E-002, 3.09077E-002, 3.81412E-002,4096
N,m,-1.08339E-001, 1.39563E-002, 3.00153E-002, 1.06308E-001, 2.91244E-002, 2.86707E-002,4096
N,m,-1.78559E-002, 2.03841E-002, 3.78976E-002, 6.72267E-002, 3.07982E-002, 3.33548E-002,4096
N,m,-1.08416E-001, 3.38130E-002, 4.77808E-002, 4.69162E-002, 2.50619E-002, 3.34490E-002,4096
N,m,-1.39668E-001, 4.02193E-002, 3.00371E-003, 6.77256E-002, 2.97442E-002, 2.37663E-002,4096
N,m,-3.50911E-001, 1.42282E-002,-4.65068E-003, 1.16508E-001, 2.88089E-002, 1.42547E-002,4096
N,m,-3.20956E-001, 8.09846E-003, 5.75106E-003, 1.05856E-001, 2.29952E-002, 9.54701E-003,4096
N,m,-1.68964E-001, 1.30881E-003, 1.37460E-002, 8.66060E-002, 2.57396E-002, 2.38294E-002,4096
N,m,-1.70177E-001, 2.77395E-002,-3.99161E-003, 2.80111E-002, 2.38898E-002, 1.89334E-002,4096
N,m,-7.93013E-002, 4.68296E-002,-6.03012E-003, 2.88400E-002, 2.97866E-002, 2.84529E-002,4096
N,m,-2.61291E-001, 2.09035E-002,-1.36259E-002, 7.74387E-002, 2.86345E-002, 9.35754E-003,4096
N,m,-2.29817E-001, 1.43520E-002,-4.01034E-003, 1.06582E-001, 2.64596E-002, 1.90724E-002,4096
N,m,-4.71657E-002, 7.32091E-002, 2.29590E-002, 9.61324E-002, 1.87979E-002, 4.33386E-002,4096
N,m, 1.34545E-001, 4.05182E-002, 1.37369E-002, 3.79571E-002, 2.22096E-002, 5.26227E-002,4096
N,m, 4.39772E-002, 3.99049E-002, 3.78064E-002, 5.77184E-002, 2.95710E-002, 5.25730E-002,4096
N,m,-1.38160E-001, 2.05800E-002,-5.62373E-003, 5.84069E-002, 3.08842E-002, 3.80457E-002,4096
N,m,-4.75673E-002, 7.29669E-003, 4.72284E-002, 9.63117E-002, 3.00411E-002, 3.34369E-002,4096
N,m,-1.72690E-002, 3.33596E-002, 4.61533E-002, 4.76810E-002, 3.09761E-002, 4.29272E-002,4096
N,m, 1.02925E-001, 5.30639E-002, 4.60773E-002, 1.82104E-002, 2.92863E-002, 4.29238E-002,4096
N,m,-1.77933E-002, 3.99031E-002, 2.84986E-002, 5.78479E-002, 3.16870E-002, 3.81318E-002,4096
N,m,-1.41013E-001, 4.01000E-002,-6.41483E-003, 8.75409E-002, 3.27027E-002, 9.36581E-003,4096
N,m,-1.70708E-001, 4.00993E-002, 3.75492E-002, 6.68899E-002, 3.03489E-002, 1.42200E-002,4096
N,m,-2.90028E-001, 2.08116E-002, 4.78814E-002, 5.65340E-002, 2.56869E-002, 2.38404E-002,4096
N,m, 4.12415E-002, 7.96240E-002, 2.99264E-002, 3.73996E-002, 2.32659E-002, 2.87355E-002,4096
N,m,-1.08771E-001, 2.05322E-002, 4.69885E-002, 5.69787E-002, 2.90499E-002, 2.85771E-002,4096
N,m,-2.60810E-001, 4.68149E-002, 1.25099E-002, 1.16107E-001, 2.71547E-002, 1.43866E-002,4096
N,m,-2.00344E-001, 2.07889E-002, 2.16034E-002, 8.64570E-002, 2.71357E-002, 1.42668E-002,4096
N,m,-1.38486E-001, 3.39172E-002, 4.74924E-002,-1.98403E-003, 2.50981E-002, 3.81051E-002,4096
N,m,-1.81922E-002, 4.68149E-002, 5.61617E-002, 3.69951E-002, 2.50369E-002, 3.34671E-002,4096
N,m,-1.91328E-002, 6.03059E-002, 4.06819E-002, 8.54647E-002, 1.82569E-002, 1.93506E-002,4096
N,m, 7.25505E-002, 6.62353E-002, 3.01341E-002, 1.15999E-001, 2.51292E-002, 3.36865E-002,4096
N,m, 1.02292E-001, 3.31742E-002, 5.54793E-002, 1.45122E-001, 3.06883E-002, 2.40465E-002,4096
N,m,-1.09105E-001, 5.98313E-002, 3.77109E-002, 1.80296E-002, 2.74358E-002, 3.33616E-002,4096
N,m, 1.03104E-001, 7.25720E-002, 4.56408E-002, 1.83685E-002, 2.93772E-002, 4.77576E-002,4096
N,m,-4.86000E-002, 4.64040E-002, 5.43254E-002, 3.76323E-002, 3.15495E-002, 3.33396E-002,4096
N,m,-4.92233E-002, 7.24600E-002, 6.28160E-002, 5.69583E-002, 3.06347E-002, 2.86860E-002,4096
N,m,-1.38582E-001, 6.57867E-002, 6.27523E-002, 7.67864E-002, 3.17008E-002, 3.82919E-002,4096
N,m, 4.27213E-002, 5.28457E-002, 6.30722E-002, 3.75954E-002, 3.09473E-002, 4.29718E-002,4096
N,m,-7.69493E-002, 4.63628E-002, 6.33047E-002, 2.78645E-002, 3.03421E-002, 5.25268E-002,4096
N,m,-1.08703E-001, 3.35995E-002, 2.89928E-002, 3.79614E-002, 2.99282E-002, 3.32994E-002,4096
N,m,-2.30219E-001, 5.98082E-002, 4.68971E-002, 6.65503E-002, 2.64802E-002, 2.39367E-002,4096
N,m,-1.11055E-001, 5.33842E-002, 6.43539E-002, 3.65112E-002, 2.61203E-002, 9.49710E-003,4096
N,m,-1.40260E-001, 5.35247E-002, 9.13842E-002, 1.61552E-002, 2.22433E-002, 1.91475E-002,4096
N,m, 1.13730E-002, 9.24266E-002, 6.41216E-002, 3.68889E-002, 2.41839E-002, 3.35943E-002,4096
N,m,-2.30682E-001, 5.35889E-002, 3.82336E-003, 5.74603E-002, 2.55404E-002, 1.90495E-002,4096
N,m,-1.38959E-001, 5.36572E-002, 4.88607E-002, 6.59957E-002, 2.00812E-002, 2.88453E-002,4096
N,m,-1.10114E-001, 7.35386E-002, 4.03578E-002, 3.64233E-002, 1.73598E-002, 1.92551E-002,4096
N,m, 7.30557E-002, 7.96231E-002, 9.22375E-002, 3.58601E-002, 1.79045E-002, 4.33223E-002,4096
N,m, 1.94159E-001, 9.19445E-002, 5.43943E-002, 6.72698E-002, 2.87274E-002, 5.27599E-002,4096
N,m,-1.69449E-001, 4.67628E-002, 2.06050E-002, 5.75162E-002, 2.82079E-002, 2.86037E-002,4096
N,m, 1.21785E-002, 4.02482E-002, 3.72854E-003, 7.74953E-002, 2.75318E-002, 3.34317E-002,4096
N,m,-1.38472E-001, 4.01069E-002, 5.52769E-002, 2.75713E-002, 2.83937E-002, 3.81508E-002,4096
N,m,-1.07124E-001, 6.63291E-002, 6.47146E-002, 2.72818E-002, 2.38127E-002, 5.26931E-002,4096
N,m, 1.04150E-001, 2.67582E-002, 6.34830E-002, 1.81123E-002, 3.11576E-002, 5.24500E-002,4096
N,m,-4.86084E-002, 2.04790E-002, 3.78132E-002, 4.75320E-002, 3.06612E-002, 2.85070E-002,4096
N,m,-1.97865E-001, 2.70131E-002, 2.08057E-002, 7.74055E-002, 2.93933E-002, 4.29770E-002,4096
N,m,-1.99120E-001, 4.68801E-002, 2.98892E-002, 4.73860E-002, 2.58616E-002, 3.34292E-002,4096
N,m,-4.75134E-002, 4.03250E-002, 4.74554E-002, 1.77419E-002, 2.52288E-002, 4.29690E-002,4096
N,m, 1.32974E-001, 3.35231E-002, 4.65727E-002, 2.78551E-002, 2.92095E-002, 3.81183E-002,4096
N,m,-2.29587E-001, 4.04526E-002, 1.27295E-002, 5.74250E-002, 2.57703E-002, 2.86209E-002,4096
N,m,-1.40129E-001, 4.03857E-002, 3.43518E-003, 5.76731E-002, 2.79933E-002, 1.89783E-002,4096
N,m,-1.99144E-001, 7.83922E-003, 2.17747E-002, 3.76268E-002, 2.65858E-002, 2.84974E-002,4096
N,m,-1.37399E-001, 3.39693E-002, 3.06354E-002, 1.80008E-002, 2.37120E-002, 4.77478E-002,4096
N,m,-1.67620E-002, 5.35429E-002, 4.63995E-003, 5.77381E-002, 2.29322E-002, 4.78761E-002,4096
N,m,-1.38263E-001, 3.40557E-002, 2.27922E-002, 7.65260E-002, 2.18441E-002, 3.35502E-002,4096
N,m,-1.87080E-002, 4.03604E-002, 1.22247E-002, 3.80241E-002, 2.73677E-002, 2.85438E-002,4096
N,m,-3.49585E-001, 2.07112E-002, 3.86242E-002, 4.72558E-002, 2.75158E-002, 3.33504E-002,4096
N,m,-1.06872E-001, 4.68876E-002, 2.15345E-002, 3.79993E-002, 2.46497E-002, 5.25934E-002,4096
N,m,-1.67691E-002, 4.00121E-002, 2.16987E-003, 1.94807E-002, 3.19487E-002, 5.23593E-002,4096
N,m,-1.67293E-001, 2.71750E-002, 3.82872E-003, 6.79075E-002, 2.78553E-002, 4.77473E-002,4096
N,m,-1.09478E-001, 2.72377E-002, 3.18353E-003, 4.80920E-002, 2.97266E-002, 2.36859E-002,4096
N,m,-1.07681E-001, 1.40087E-002, 5.54768E-002, 8.06944E-003, 2.93100E-002, 4.28196E-002,4096
N,m, 1.34922E-002, 1.37854E-002, 3.75844E-002, 3.81792E-002, 3.18993E-002, 4.76228E-002,4096
N,m,-7.65869E-002, 2.04949E-002, 1.18075E-002, 3.86614E-002, 3.03691E-002, 5.24152E-002,4096
N,m,-4.71298E-002, 3.35436E-002, 3.39308E-003, 8.76107E-002, 2.93972E-002, 4.29960E-002,4096
N,m,-7.77854E-002, 7.35956E-003, 3.77490E-002, 3.79550E-002, 3.16892E-002, 3.80204E-002,4096
N,m,-1.37571E-001, 1.42355E-002, 2.15770E-002, 3.79402E-002, 2.69044E-002, 4.28910E-002,4096
N,m,-7.76906E-002, 4.66292E-002, 2.91839E-002, 4.78345E-002, 2.85193E-002, 4.29717E-002,4096
N,m,-1.07515E-001, 2.07152E-002,-2.25497E-002, 5.87067E-002, 2.93606E-002, 4.28431E-002,4096
N,m,-1.69599E-001, 2.74024E-002,-3.98641E-002, 7.82992E-002, 2.89476E-002, 2.37106E-002,4096
N,m,-3.19815E-001, 8.19668E-003,-1.16150E-002, 7.70259E-002, 2.24591E-002, 2.38313E-002,4096
N,m, 1.35207E-002, 3.39805E-002, 2.30601E-002, 8.64563E-002, 2.12598E-002, 4.31841E-002,4096
N,m,-1.07869E-001, 4.69913E-002, 2.22719E-002, 7.67481E-002, 2.27546E-002, 3.83556E-002,4096
N,m,-1.67888E-001, 2.08774E-002, 3.04700E-002, 1.80196E-002, 2.52436E-002, 4.28950E-002,4096
N,m,-4.86715E-002, 5.35473E-002,-1.39533E-002, 2.88200E-002, 2.66309E-002, 3.33095E-002,4096
N,m,-2.28553E-001, 1.40897E-002, 1.20330E-002, 4.81312E-002, 3.00657E-002, 3.80449E-002,4096
N,m,-1.37532E-001, 5.98163E-002, 2.98342E-002, 5.74384E-002, 2.53748E-002, 4.78794E-002,4096
N,m,-1.67897E-002, 3.99226E-002, 6.40421E-002, 4.71941E-002, 2.86399E-002, 4.78087E-002,4096
N,m,-7.70918E-002, 1.40030E-002, 2.99712E-002, 6.73235E-002, 2.85771E-002, 4.29570E-002,4096
N,m,-1.07870E-001, 4.67074E-002, 1.18106E-002, 4.81911E-002, 2.85160E-002, 4.29426E-002,4096
N,m, 4.37669E-002, 4.00432E-002, 3.86197E-002, 7.69792E-002, 2.70495E-002, 4.78819E-002,4096
N,m,-7.74461E-002, 6.63363E-002, 3.82934E-002, 3.76932E-002, 2.53414E-002, 4.78555E-002,4096
N,m, 4.27444E-002, 2.69729E-002, 4.67885E-002, 4.74148E-002, 2.92450E-002, 3.81549E-002,4096
N,m,-2.29430E-001, 3.37869E-002, 3.00545E-002, 6.69203E-002, 2.66081E-002, 2.86463E-002,4096
N,m,-1.39602E-001, 7.27000E-002, 2.85698E-002, 6.73039E-002, 2.90148E-002, 2.86852E-002,4096
N,m,-3.80707E-001, 3.38064E-002, 4.73553E-002, 5.66424E-002, 2.64901E-002, 2.38485E-002,4096
N,m,-2.29656E-001, 5.34412E-002, 4.76434E-002, 5.65844E-002, 2.41377E-002, 2.87357E-002,4096
N,m,-1.07881E-001, 7.31781E-002, 3.95965E-002, 4.69322E-002, 2.03578E-002, 4.31972E-002,4096
N,m,-1.08380E-001, 7.30081E-002, 1.25328E-002, 6.73771E-002, 2.43433E-002, 3.83381E-002,4096
N,m,-2.60414E-001, 6.64690E-002, 3.85266E-002, 6.65871E-002, 2.48448E-002, 2.39668E-002,4096
N,m,-2.59838E-001, 5.97157E-002, 5.55977E-002, 7.62566E-002, 2.66050E-002, 2.87689E-002,4096
N,m,-3.19775E-001, 6.62652E-002, 7.31913E-002, 6.60424E-002, 2.50689E-002, 3.36052E-002,4096
N,m,-1.08337E-001, 6.62589E-002, 2.86118E-002, 1.85001E-002, 2.84589E-002, 4.29307E-002,4096
N,m,-1.99468E-001, 7.73294E-003, 3.03563E-002, 5.70280E-002, 2.73223E-002, 2.37571E-002,4096
N,m,-4.90051E-002, 4.00980E-002, 4.69490E-002, 7.64740E-002, 2.81386E-002, 2.38982E-002,4096
N,m,-2.28625E-001, 5.29730E-002, 7.28797E-002, 8.59449E-002, 2.76591E-002, 3.83805E-002,4096
N,m, 1.62834E-001, 5.32266E-002, 9.13107E-002, 4.59603E-002, 2.34231E-002, 3.36025E-002,4096
N,m, 2.24034E-001, 9.20094E-002, 6.28806E-002, 2.79024E-002, 2.86711E-002, 5.26669E-002,4096
N,m,-4.83272E-002, 4.02679E-002, 2.09253E-002, 4.77304E-002, 2.74925E-002, 3.33760E-002,4096
N,m, 1.03892E-002, 5.30320E-002, 3.70168E-002, 5.73384E-002, 3.12438E-002, 1.90046E-002,4096
N,m,-2.89641E-001, 4.63777E-002, 7.19592E-002, 5.67471E-002, 3.07699E-002, 3.34276E-002,4096
N,m, 1.62831E-001, 8.54800E-002, 8.01388E-002, 1.76040E-002, 2.92639E-002, 4.30508E-002,4096
N,m,-1.79059E-002, 7.90264E-002, 8.05086E-002, 2.72710E-002, 2.84716E-002, 4.30725E-002,4096
N,m,-2.00255E-001, 4.68116E-002, 2.10297E-002, 8.66366E-002, 2.72209E-002, 1.91144E-002,4096
N,m,-4.92199E-002, 5.29802E-002, 3.73575E-002, 8.67361E-002, 3.05819E-002, 2.38915E-002,4096
N,m,-2.28549E-001, 5.96835E-002, 5.53762E-002, 4.71501E-002, 2.68862E-002, 4.30665E-002,4096
N,m,-1.68650E-001, 5.30522E-002, 6.37798E-002, 4.70242E-002, 2.84130E-002, 3.82451E-002,4096
N,m,-1.69071E-001, 5.30450E-002, 5.49450E-002, 5.69890E-002, 2.91315E-002, 3.34499E-002,4096
N,m,-1.39082E-001, 5.33837E-002, 1.26318E-002, 8.68761E-002, 2.58014E-002, 2.87332E-002,4096
N,m,-2.31717E-001, 5.33269E-002, 2.00969E-002, 5.73120E-002, 2.93976E-002, 9.41347E-003,4096
N,m,-7.93703E-002, 4.04034E-002, 3.87399E-002, 3.72175E-002, 2.56371E-002, 2.38222E-002,4096
N,m,-4.79566E-002, 4.01347E-002, 3.79858E-002, 3.77454E-002, 2.84039E-002, 3.81536E-002,4096
N,m,-7.88279E-002, 2.70219E-002, 6.41226E-002, 3.70477E-002, 2.90184E-002, 2.85659E-002,4096
N,m,-2.00479E-001, 4.02210E-002, 2.03280E-002, 5.74623E-002, 2.96255E-002, 1.89722E-002,4096
N,m, 4.14395E-002, 6.64272E-002, 2.16718E-002, 1.06109E-001, 2.40826E-002, 2.40751E-002,4096
N,m, 4.09465E-002, 4.03617E-002, 3.88985E-002, 5.67388E-002, 2.55568E-002, 1.90887E-002,4096
N,m, 1.01986E-001, 5.95344E-002, 5.44963E-002, 2.77410E-002, 2.98942E-002, 3.33778E-002,4096
N,m, 4.20478E-002, 2.70662E-002, 2.02064E-002, 2.84277E-002, 3.07306E-002, 3.32350E-002,4096
N,m,-1.88606E-002, 2.70058E-002, 2.91286E-002, 6.72406E-002, 3.05741E-002, 2.37697E-002,4096
N,m,-1.69696E-001, 1.41874E-002, 3.90373E-002, 7.63753E-002, 2.72386E-002, 1.90476E-002,4096
N,m,-1.08472E-001, 3.38333E-002, 3.01867E-002, 4.73579E-002, 2.58724E-002, 3.34053E-002,4096
N,m, 1.25038E-002, 2.70417E-002, 3.80469E-002, 3.77928E-002, 2.92290E-002, 3.81127E-002,4096
N,m,-7.87190E-002,-5.01450E-003,-2.98890E-002, 5.81896E-002, 2.65065E-002, 2.36527E-002,4096
N,m,-3.49629E-001, 2.71766E-002, 1.20838E-002, 6.75757E-002, 2.91617E-002, 3.33449E-002,4096
N,m,-2.90100E-001,-5.21752E-003, 3.09122E-002, 6.65940E-002, 2.64267E-002, 1.89763E-002,4096
N,m,-1.10046E-001, 4.71425E-002, 3.92550E-002, 2.71012E-002, 2.30667E-002, 1.90626E-002,4096
N,m,-1.65837E-002, 2.07205E-002,-4.78015E-003, 4.84956E-002, 2.78292E-002, 4.76716E-002,4096
N,m,-1.07476E-001, 2.08917E-002,-3.94580E-002, 5.89076E-002, 2.77290E-002, 4.28468E-002,4096
N,m,-1.39797E-001, 1.15297E-003,-5.39038E-003, 4.82490E-002, 3.12680E-002, 1.87916E-002,4096
N,m,-1.69907E-001, 1.26959E-003, 1.26019E-002, 3.78438E-002, 2.88152E-002, 1.88386E-002,4096
N,m,-1.08996E-001, 1.44808E-002, 4.00171E-002, 4.66840E-002, 2.32328E-002, 2.38403E-002,4096
N,m, 1.63950E-001, 6.00676E-002, 4.03225E-002, 7.62468E-002, 1.95964E-002, 4.32776E-002,4096
N,m, 3.13645E-001, 3.40260E-002,-4.02924E-003, 3.81910E-002, 2.42194E-002, 3.33711E-002,4096
N,m,-1.68918E-001, 3.36078E-002,-1.47405E-002, 6.84095E-002, 3.15913E-002, 3.32768E-002,4096
N,m,-1.99682E-001, 2.75414E-002, 4.58257E-003, 5.73935E-002, 2.48575E-002, 2.38039E-002,4096
N,m, 7.33177E-002, 5.29352E-002, 6.34607E-002, 2.77360E-002, 2.94128E-002, 4.77700E-002,4096
N,m, 1.30506E-002, 1.40401E-002, 2.95618E-002, 2.82270E-002, 2.93326E-002, 4.28367E-002,4096
N,m,-4.76920E-002, 5.31278E-002, 2.08810E-002, 9.68566E-002, 2.76615E-002, 3.83312E-002,4096
N,m,-2.00747E-001, 3.38035E-002, 1.20873E-002, 6.72453E-002, 2.87216E-002, 1.41948E-002,4096
N,m,-1.37722E-001, 2.07406E-002, 3.00716E-002, 2.79829E-002, 2.68859E-002, 4.28917E-002,4096
N,m,-2.27637E-001, 4.67093E-002, 3.81319E-002, 2.80612E-002, 2.70819E-002, 5.25420E-002,4096
N,m,-7.67569E-002, 3.36769E-002, 2.15887E-002, 7.72194E-002, 2.62386E-002, 4.78512E-002,4096
N,m,-1.91403E-002, 5.32565E-002, 2.05834E-002, 6.72659E-002, 2.81071E-002, 2.38581E-002,4096
N,m,-3.51012E-001, 2.73258E-002, 2.10203E-002, 5.72346E-002, 2.80101E-002, 1.89701E-002,4096
N,m,-3.20878E-001, 6.64099E-002, 5.55459E-002, 4.67003E-002, 2.56340E-002, 2.39224E-002,4096
N,m,-7.82394E-002, 5.30547E-002, 4.62091E-002, 4.74806E-002, 2.92228E-002, 3.82051E-002,4096
N,m,-1.98596E-001, 1.41859E-002, 2.15368E-002, 6.72162E-002, 2.75457E-002, 3.33690E-002,4096
N,m,-4.77610E-002, 5.98254E-002, 2.13787E-002, 8.68394E-002, 2.51991E-002, 3.83653E-002,4096
N,m, 1.15541E-002, 7.29454E-002, 3.89936E-002, 8.61820E-002, 2.33459E-002, 2.88697E-002,4096
N,m, 1.24934E-002, 5.35124E-002, 6.58328E-002, 3.65335E-002, 2.10707E-002, 3.83674E-002,4096
N,m,-7.90278E-002, 7.92371E-002, 5.40374E-002,-1.14020E-002, 2.91147E-002, 3.81118E-002,4096
N,m,-1.07618E-001, 6.59985E-002, 6.34705E-002, 4.72648E-002, 2.86176E-002, 4.78600E-002,4096
N,m,-1.89823E-002, 6.61002E-002, 3.71412E-002, 5.74038E-002, 2.98210E-002, 2.86474E-002,4096
N,m,-2.28433E-001, 4.64555E-002, 4.61043E-002, 5.74070E-002, 3.01666E-002, 4.29890E-002,4096
N,m,-1.68726E-001, 5.96254E-002, 8.14144E-002, 3.67257E-002, 2.67682E-002, 3.82913E-002,4096
N,m, 7.35286E-002, 7.24955E-002, 6.32527E-002, 2.78139E-002, 2.86897E-002, 5.26195E-002,4096
N,m,-1.07596E-001, 5.95404E-002, 3.73307E-002, 4.78659E-002, 2.94321E-002, 4.77887E-002,4096
N,m,-3.19411E-001, 3.35659E-002, 4.69651E-002, 7.65966E-002, 2.83632E-002, 3.34585E-002,4096
N,m,-3.80427E-001, 2.72543E-002, 5.65058E-002, 7.59557E-002, 2.57125E-002, 2.39185E-002,4096
