Freq (Hz),Real,Imaginary
4.2000E+02,1.4744E+01,2.1464E+01
4.2200E+02,1.3641E+01,2.1264E+01
4.2400E+02,1.2538E+01,2.1163E+01
4.2600E+02,9.7693E+00,2.0863E+01
4.2800E+02,7.0913E+00,2.2568E+01
4.3000E+02,6.2588E+00,2.1163E+01
4.3200E+02,4.1825E+00,2.2267E+01
4.3400E+02,1.7653E+00,2.2668E+01
4.3600E+02,3.6309E-01,2.1163E+01
4.3800E+02,-1.0933E+00,2.1163E+01
4.3900E+02,-1.7151E+00,2.1565E+01
4.4100E+02,-3.3400E+00,2.1464E+01
4.4300E+02,-3.0491E+00,2.0160E+01
4.4500E+02,-2.1565E+00,2.0562E+01
4.4700E+02,-4.5035E+00,1.9659E+01
4.4900E+02,-6.4293E+00,1.6750E+01
4.5100E+02,-7.3019E+00,1.6650E+01
4.5300E+02,-9.1374E+00,1.5547E+01
4.5500E+02,-9.5186E+00,1.5145E+01
4.5700E+02,-9.9298E+00,1.5647E+01
4.5900E+02,-8.5757E+00,1.3440E+01
4.6100E+02,-1.1133E+01,1.1234E+01
4.6300E+02,-1.1033E+01,1.0331E+01
4.6500E+02,-1.2437E+01,1.1836E+01
4.6700E+02,-1.3641E+01,1.1635E+01
4.6900E+02,-1.3139E+01,9.3982E+00
4.7100E+02,-1.2738E+01,8.3250E+00
4.7300E+02,-1.1535E+01,7.9739E+00
4.7500E+02,-1.0532E+01,4.8345E+00
4.7700E+02,-1.0130E+01,5.0552E+00
4.7900E+02,-1.1936E+01,5.4062E+00
4.8000E+02,-1.1735E+01,6.8606E+00
4.8200E+02,-1.1334E+01,6.5095E+00
4.8400E+02,-1.1936E+01,2.5276E+00
4.8600E+02,-1.2839E+01,2.4674E+00
4.8800E+02,-1.2437E+01,2.2768E+00
4.9000E+02,-1.3039E+01,1.8857E+00
4.9200E+02,-1.3340E+01,2.3470E+00
4.9400E+02,-1.2437E+01,2.3170E+00
4.9600E+02,-1.1334E+01,3.3300E+00
4.9800E+02,-1.1133E+01,3.6510E+00
5.0000E+02,-1.0933E+01,-6.8506E-02
